ClaimNo,ClaimMadeBusiness,AccidentDate,ReportDate,Covariate,Line,Type,TotalLoss,ClaimLiability,Limit,Deductible,TotalPayment,ClaimStatus,PaymentDate,CloseDate
195,FALSE,2001-05-01,2001-11-16,NA,GEN,LB,3922.549194,TRUE,1.00E+07,0,3922.549194,CLOSED,,2002-10-30
196,FALSE,2001-05-13,2001-06-06,NA,GEN,LB,2447.772295,TRUE,1.00E+07,0,2447.772295,CLOSED,,2005-04-10
197,FALSE,2001-05-21,2001-07-02,NA,GEN,LB,4738.358963,TRUE,1.00E+07,0,4738.358963,CLOSED,,2001-09-06
198,FALSE,2001-05-07,2001-07-27,NA,GEN,LB,10798.05534,TRUE,1.00E+07,0,10798.05534,CLOSED,,2005-04-09
199,FALSE,2001-05-24,2001-08-02,NA,GEN,LB,7499.620977,TRUE,1.00E+07,0,7499.620977,CLOSED,,2004-10-23
200,FALSE,2001-05-04,2001-09-13,NA,GEN,LB,2316.000349,TRUE,1.00E+07,0,2316.000349,CLOSED,,2003-03-26
201,FALSE,2001-05-12,2001-10-09,NA,GEN,LB,14938.66417,TRUE,1.00E+07,0,14938.66417,CLOSED,,2006-12-13
202,FALSE,2001-05-21,2001-07-21,NA,GEN,LB,406.7191954,TRUE,1.00E+07,0,406.7191954,CLOSED,,2004-01-20
203,FALSE,2001-05-03,2001-08-06,NA,GEN,LB,13446.90583,TRUE,1.00E+07,0,13446.90583,CLOSED,,2011-04-24
204,FALSE,2001-05-16,2001-05-30,NA,GEN,LB,678.9288414,TRUE,1.00E+07,0,678.9288414,CLOSED,,2002-03-02
205,FALSE,2001-05-03,2001-05-04,NA,GEN,LB,21432.72097,TRUE,1.00E+07,0,21432.72097,CLOSED,,2006-02-18
206,FALSE,2001-05-13,2001-08-20,NA,GEN,LB,1259.938822,TRUE,1.00E+07,0,1259.938822,CLOSED,,2003-04-23
207,FALSE,2001-05-10,2001-08-29,NA,GEN,LB,3968.217328,TRUE,1.00E+07,0,3968.217328,CLOSED,,2003-06-10
208,FALSE,2001-05-03,2001-08-30,NA,GEN,LB,16413.16478,TRUE,1.00E+07,0,16413.16478,CLOSED,,2002-05-08
209,FALSE,2001-05-13,2001-07-08,NA,GEN,LB,473.1458876,TRUE,1.00E+07,0,473.1458876,CLOSED,,2002-12-05
210,FALSE,2001-05-20,2001-08-18,NA,GEN,LB,1897.181078,TRUE,1.00E+07,0,1897.181078,CLOSED,,2004-09-11
211,FALSE,2001-05-29,2001-08-15,NA,GEN,LB,5073.620666,TRUE,1.00E+07,0,5073.620666,CLOSED,,2002-04-26
212,FALSE,2001-05-30,2001-09-19,NA,GEN,LB,7189.096191,TRUE,1.00E+07,0,7189.096191,CLOSED,,2003-02-01
213,FALSE,2001-05-16,2001-06-04,NA,GEN,LB,1095.532836,TRUE,1.00E+07,0,1095.532836,CLOSED,,2002-12-18
214,FALSE,2001-05-25,2001-10-21,NA,GEN,LB,10381.76716,TRUE,1.00E+07,0,10381.76716,CLOSED,,2005-09-10
215,FALSE,2001-05-24,2001-08-06,NA,GEN,LB,14496.87516,TRUE,1.00E+07,0,14496.87516,CLOSED,,2002-03-13
216,FALSE,2001-05-10,2001-05-23,NA,GEN,LB,922.5294178,TRUE,1.00E+07,0,922.5294178,CLOSED,,2002-03-17
217,FALSE,2001-05-12,2001-05-15,NA,GEN,LB,3644.111326,TRUE,1.00E+07,0,3644.111326,CLOSED,,2011-07-04
218,FALSE,2001-05-26,2001-06-12,NA,GEN,LB,15790.95346,TRUE,1.00E+07,0,15790.95346,CLOSED,,2006-06-11
219,FALSE,2001-05-24,2001-08-18,NA,GEN,LB,33971.18024,TRUE,1.00E+07,0,33971.18024,CLOSED,,2009-03-06
220,FALSE,2001-05-16,2001-06-12,NA,GEN,LB,1939.587001,TRUE,1.00E+07,0,1939.587001,CLOSED,,2004-10-01
221,FALSE,2001-05-17,2001-08-29,NA,GEN,LB,3531.993565,TRUE,1.00E+07,0,3531.993565,CLOSED,,2003-04-24
222,FALSE,2001-05-21,2001-06-12,NA,GEN,LB,1447.456329,TRUE,1.00E+07,0,1447.456329,CLOSED,,2003-03-01
223,FALSE,2001-05-09,2001-06-21,NA,GEN,LB,1644.65142,TRUE,1.00E+07,0,1644.65142,CLOSED,,2005-06-18
224,FALSE,2001-06-11,2002-04-15,NA,GEN,LB,20555.39805,TRUE,1.00E+07,0,20555.39805,CLOSED,,2006-07-28
225,FALSE,2001-06-13,2001-08-22,NA,GEN,LB,1689.170227,TRUE,1.00E+07,0,1689.170227,CLOSED,,2003-09-06
226,FALSE,2001-06-05,2001-09-16,NA,GEN,LB,1891.858622,TRUE,1.00E+07,0,1891.858622,CLOSED,,2004-10-17
227,FALSE,2001-06-18,2001-06-28,NA,GEN,LB,7421.656909,TRUE,1.00E+07,0,7421.656909,CLOSED,,2005-11-29
228,FALSE,2001-06-09,2001-09-24,NA,GEN,LB,3313.704201,TRUE,1.00E+07,0,3313.704201,CLOSED,,2004-06-28
229,FALSE,2001-06-14,2001-11-19,NA,GEN,LB,9906.932483,TRUE,1.00E+07,0,9906.932483,CLOSED,,2003-10-26
230,FALSE,2001-06-24,2001-08-16,NA,GEN,LB,14289.15123,TRUE,1.00E+07,0,14289.15123,CLOSED,,2009-11-09
231,FALSE,2001-06-14,2001-10-02,NA,GEN,LB,3471.493786,TRUE,1.00E+07,0,3471.493786,CLOSED,,2009-02-26
232,FALSE,2001-06-12,2001-07-05,NA,GEN,LB,4161.73427,TRUE,1.00E+07,0,4161.73427,CLOSED,,2006-03-05
233,FALSE,2001-06-28,2001-06-30,NA,GEN,LB,7567.156252,TRUE,1.00E+07,0,7567.156252,CLOSED,,2005-11-10
234,FALSE,2001-06-27,2001-07-09,NA,GEN,LB,11169.23661,TRUE,1.00E+07,0,11169.23661,CLOSED,,2004-03-22
235,FALSE,2001-06-25,2001-07-18,NA,GEN,LB,5539.578416,TRUE,1.00E+07,0,5539.578416,CLOSED,,2004-01-22
236,FALSE,2001-06-20,2001-07-27,NA,GEN,LB,3354.268079,TRUE,1.00E+07,0,3354.268079,CLOSED,,2012-06-27
237,FALSE,2001-06-13,2001-07-16,NA,GEN,LB,13268.85546,TRUE,1.00E+07,0,13268.85546,CLOSED,,2020-06-25
238,FALSE,2001-06-13,2001-06-21,NA,GEN,LB,18270.23344,TRUE,1.00E+07,0,18270.23344,CLOSED,,2002-12-05
239,FALSE,2001-06-02,2001-07-22,NA,GEN,LB,3495.202817,TRUE,1.00E+07,0,3495.202817,CLOSED,,2001-11-08
240,FALSE,2001-06-25,2001-08-10,NA,GEN,LB,3803.965579,TRUE,1.00E+07,0,3803.965579,CLOSED,,2001-11-23
241,FALSE,2001-06-05,2002-02-07,NA,GEN,LB,2764.714203,TRUE,1.00E+07,0,2764.714203,CLOSED,,2003-04-15
242,FALSE,2001-06-08,2001-10-13,NA,GEN,LB,242.1515391,TRUE,1.00E+07,0,242.1515391,CLOSED,,2002-09-18
243,FALSE,2001-06-13,2001-08-14,NA,GEN,LB,1895.011217,TRUE,1.00E+07,0,1895.011217,CLOSED,,2010-11-05
244,FALSE,2001-06-01,2001-07-14,NA,GEN,LB,716.1893727,TRUE,1.00E+07,0,716.1893727,CLOSED,,2002-06-11
245,FALSE,2001-06-06,2001-06-24,NA,GEN,LB,2400.458644,TRUE,1.00E+07,0,2400.458644,CLOSED,,2003-04-29
246,FALSE,2001-06-02,2001-07-05,NA,GEN,LB,16027.2964,TRUE,1.00E+07,0,16027.2964,CLOSED,,2007-03-28
247,FALSE,2001-06-09,2001-08-15,NA,GEN,LB,7013.487928,TRUE,1.00E+07,0,7013.487928,CLOSED,,2010-05-26
248,FALSE,2001-06-04,2001-07-14,NA,GEN,LB,2824.709984,TRUE,1.00E+07,0,2824.709984,CLOSED,,2001-09-14
249,FALSE,2001-06-26,2001-09-10,NA,GEN,LB,3158.997104,TRUE,1.00E+07,0,3158.997104,CLOSED,,2001-12-23
250,FALSE,2001-06-17,2001-07-07,NA,GEN,LB,3363.979533,TRUE,1.00E+07,0,3363.979533,CLOSED,,2001-12-26
251,FALSE,2001-06-23,2001-06-24,NA,GEN,LB,2689.106772,TRUE,1.00E+07,0,2689.106772,CLOSED,,2004-04-27
252,FALSE,2001-06-18,2001-07-07,NA,GEN,LB,5996.346519,TRUE,1.00E+07,0,5996.346519,CLOSED,,2007-07-22
253,FALSE,2001-06-04,2001-06-05,NA,GEN,LB,1843.232787,TRUE,1.00E+07,0,1843.232787,CLOSED,,2006-11-06
254,FALSE,2001-06-12,2001-06-25,NA,GEN,LB,1528.367775,TRUE,1.00E+07,0,1528.367775,CLOSED,,2012-08-05
255,FALSE,2001-06-03,2002-05-02,NA,GEN,LB,9707.339933,TRUE,1.00E+07,0,9707.339933,CLOSED,,2002-10-04
256,FALSE,2001-06-16,2001-06-30,NA,GEN,LB,25741.54295,TRUE,1.00E+07,0,25741.54295,CLOSED,,2012-08-13
257,FALSE,2001-06-05,2002-02-18,NA,GEN,LB,2431.393129,TRUE,1.00E+07,0,2431.393129,CLOSED,,2002-07-31
258,FALSE,2001-06-14,2001-09-13,NA,GEN,LB,20607.7408,TRUE,1.00E+07,0,20607.7408,CLOSED,,2025-09-25
259,FALSE,2001-06-20,2001-07-25,NA,GEN,LB,23690.01338,TRUE,1.00E+07,0,23690.01338,CLOSED,,2004-07-20
260,FALSE,2001-06-07,2001-06-27,NA,GEN,LB,4330.752917,TRUE,1.00E+07,0,4330.752917,CLOSED,,2002-09-03
261,FALSE,2001-07-14,2001-08-15,NA,GEN,LB,17510.26312,TRUE,1.00E+07,0,17510.26312,CLOSED,,2005-03-15
262,FALSE,2001-07-28,2001-09-27,NA,GEN,LB,16132.57181,TRUE,1.00E+07,0,16132.57181,CLOSED,,2016-10-29
263,FALSE,2001-07-23,2002-04-30,NA,GEN,LB,9249.27657,TRUE,1.00E+07,0,9249.27657,CLOSED,,2005-09-27
264,FALSE,2001-07-06,2001-12-14,NA,GEN,LB,721.4919613,TRUE,1.00E+07,0,721.4919613,CLOSED,,2004-02-06
265,FALSE,2001-07-23,2002-02-08,NA,GEN,LB,72220.72469,TRUE,1.00E+07,0,72220.72469,CLOSED,,2010-05-09
266,FALSE,2001-07-25,2002-01-27,NA,GEN,LB,4533.244492,TRUE,1.00E+07,0,4533.244492,CLOSED,,2002-03-22
267,FALSE,2001-07-25,2001-08-12,NA,GEN,LB,9060.80992,TRUE,1.00E+07,0,9060.80992,CLOSED,,2008-03-31
268,FALSE,2001-07-26,2001-08-11,NA,GEN,LB,11572.05048,TRUE,1.00E+07,0,11572.05048,CLOSED,,2010-10-08
269,FALSE,2001-07-14,2001-10-26,NA,GEN,LB,5126.746844,TRUE,1.00E+07,0,5126.746844,CLOSED,,2006-02-27
270,FALSE,2001-07-18,2001-11-13,NA,GEN,LB,15517.45674,TRUE,1.00E+07,0,15517.45674,CLOSED,,2004-09-18
271,FALSE,2001-07-12,2001-09-19,NA,GEN,LB,4302.080225,TRUE,1.00E+07,0,4302.080225,CLOSED,,2003-02-16
272,FALSE,2001-07-10,2001-07-11,NA,GEN,LB,10699.87171,TRUE,1.00E+07,0,10699.87171,CLOSED,,2005-12-27
273,FALSE,2001-07-22,2001-08-03,NA,GEN,LB,35107.06048,TRUE,1.00E+07,0,35107.06048,CLOSED,,2008-07-09
274,FALSE,2001-07-03,2001-08-25,NA,GEN,LB,9124.229286,TRUE,1.00E+07,0,9124.229286,CLOSED,,2003-01-16
275,FALSE,2001-07-28,2001-12-23,NA,GEN,LB,8269.103387,TRUE,1.00E+07,0,8269.103387,CLOSED,,2005-11-27
276,FALSE,2001-07-25,2001-11-10,NA,GEN,LB,28995.74427,TRUE,1.00E+07,0,28995.74427,CLOSED,,2005-03-28
277,FALSE,2001-07-03,2001-07-12,NA,GEN,LB,24043.82443,TRUE,1.00E+07,0,24043.82443,CLOSED,,2004-01-14
278,FALSE,2001-07-23,2001-09-10,NA,GEN,LB,3555.449765,TRUE,1.00E+07,0,3555.449765,CLOSED,,2001-10-03
279,FALSE,2001-07-30,2001-09-24,NA,GEN,LB,12867.67321,TRUE,1.00E+07,0,12867.67321,CLOSED,,2013-06-28
280,FALSE,2001-07-14,2002-10-21,NA,GEN,LB,6108.441776,TRUE,1.00E+07,0,6108.441776,CLOSED,,2007-09-30
281,FALSE,2001-07-12,2001-09-01,NA,GEN,LB,15219.82548,TRUE,1.00E+07,0,15219.82548,CLOSED,,2006-08-13
282,FALSE,2001-07-28,2001-08-29,NA,GEN,LB,7943.061296,TRUE,1.00E+07,0,7943.061296,CLOSED,,2003-06-03
283,FALSE,2001-07-20,2001-10-23,NA,GEN,LB,9015.516432,TRUE,1.00E+07,0,9015.516432,CLOSED,,2008-03-23
284,FALSE,2001-07-22,2002-03-19,NA,GEN,LB,4447.761795,TRUE,1.00E+07,0,4447.761795,CLOSED,,2007-12-24
285,FALSE,2001-07-25,2002-07-21,NA,GEN,LB,2080.374134,TRUE,1.00E+07,0,2080.374134,CLOSED,,2008-04-12
286,FALSE,2001-07-05,2001-11-12,NA,GEN,LB,29408.24776,TRUE,1.00E+07,0,29408.24776,CLOSED,,2004-06-21
287,FALSE,2001-07-27,2001-07-28,NA,GEN,LB,7308.924393,TRUE,1.00E+07,0,7308.924393,CLOSED,,2014-01-14
288,FALSE,2001-07-01,2001-08-13,NA,GEN,LB,5961.368705,TRUE,1.00E+07,0,5961.368705,CLOSED,,2002-08-24
289,FALSE,2001-07-29,2001-11-19,NA,GEN,LB,32169.18351,TRUE,1.00E+07,0,32169.18351,CLOSED,,2014-11-16
290,FALSE,2001-07-04,2001-10-01,NA,GEN,LB,6791.688973,TRUE,1.00E+07,0,6791.688973,CLOSED,,2004-03-02
291,FALSE,2001-07-28,2002-02-13,NA,GEN,LB,3802.384914,TRUE,1.00E+07,0,3802.384914,CLOSED,,2008-12-29
292,FALSE,2001-07-13,2001-11-13,NA,GEN,LB,16394.37358,TRUE,1.00E+07,0,16394.37358,CLOSED,,2011-12-24
293,FALSE,2001-07-15,2001-07-23,NA,GEN,LB,2277.435846,TRUE,1.00E+07,0,2277.435846,CLOSED,,2006-02-20
294,FALSE,2001-08-12,2001-09-07,NA,GEN,LB,7336.64091,TRUE,1.00E+07,0,7336.64091,CLOSED,,2004-02-08
295,FALSE,2001-08-11,2001-08-28,NA,GEN,LB,1210.460052,TRUE,1.00E+07,0,1210.460052,CLOSED,,2007-11-23
296,FALSE,2001-08-28,2002-02-28,NA,GEN,LB,15178.91495,TRUE,1.00E+07,0,15178.91495,CLOSED,,2007-11-29
297,FALSE,2001-08-22,2002-02-21,NA,GEN,LB,3069.962892,TRUE,1.00E+07,0,3069.962892,CLOSED,,2005-01-16
298,FALSE,2001-08-02,2002-04-13,NA,GEN,LB,8362.090063,TRUE,1.00E+07,0,8362.090063,CLOSED,,2006-01-18
299,FALSE,2001-08-11,2002-01-30,NA,GEN,LB,10140.30145,TRUE,1.00E+07,0,10140.30145,CLOSED,,2002-05-23
300,FALSE,2001-08-04,2001-08-05,NA,GEN,LB,6066.345572,TRUE,1.00E+07,0,6066.345572,CLOSED,,2014-08-11
301,FALSE,2001-08-24,2001-09-20,NA,GEN,LB,3051.330305,TRUE,1.00E+07,0,3051.330305,CLOSED,,2002-05-15
302,FALSE,2001-08-14,2001-11-06,NA,GEN,LB,8341.112208,TRUE,1.00E+07,0,8341.112208,CLOSED,,2006-03-23
303,FALSE,2001-08-27,2001-09-26,NA,GEN,LB,23549.34015,TRUE,1.00E+07,0,23549.34015,CLOSED,,2004-10-01
304,FALSE,2001-08-04,2001-08-05,NA,GEN,LB,2810.982698,TRUE,1.00E+07,0,2810.982698,CLOSED,,2001-10-28
305,FALSE,2001-08-30,2001-09-06,NA,GEN,LB,21242.71729,TRUE,1.00E+07,0,21242.71729,CLOSED,,2009-08-21
306,FALSE,2001-08-15,2002-01-30,NA,GEN,LB,5405.232151,TRUE,1.00E+07,0,5405.232151,CLOSED,,2002-03-08
307,FALSE,2001-08-08,2001-08-15,NA,GEN,LB,13779.62729,TRUE,1.00E+07,0,13779.62729,CLOSED,,2006-12-12
308,FALSE,2001-08-08,2001-08-13,NA,GEN,LB,125.4150203,TRUE,1.00E+07,0,125.4150203,CLOSED,,2004-09-17
309,FALSE,2001-08-24,2001-09-24,NA,GEN,LB,9218.81777,TRUE,1.00E+07,0,9218.81777,CLOSED,,2005-09-17
310,FALSE,2001-08-23,2001-11-19,NA,GEN,LB,1515.425825,TRUE,1.00E+07,0,1515.425825,CLOSED,,2006-05-02
311,FALSE,2001-08-06,2002-02-17,NA,GEN,LB,6205.573296,TRUE,1.00E+07,0,6205.573296,CLOSED,,2006-01-25
312,FALSE,2001-08-08,2001-12-09,NA,GEN,LB,1185.235303,TRUE,1.00E+07,0,1185.235303,CLOSED,,2002-04-06
313,FALSE,2001-08-29,2001-09-03,NA,GEN,LB,2850.785697,TRUE,1.00E+07,0,2850.785697,CLOSED,,2006-09-10
314,FALSE,2001-08-03,2002-03-23,NA,GEN,LB,15166.84932,TRUE,1.00E+07,0,15166.84932,CLOSED,,2003-09-18
315,FALSE,2001-08-06,2001-08-07,NA,GEN,LB,2693.82781,TRUE,1.00E+07,0,2693.82781,CLOSED,,2002-04-29
316,FALSE,2001-08-03,2001-11-15,NA,GEN,LB,843.8104768,TRUE,1.00E+07,0,843.8104768,CLOSED,,2004-07-22
317,FALSE,2001-08-02,2001-11-12,NA,GEN,LB,1736.82177,TRUE,1.00E+07,0,1736.82177,CLOSED,,2002-11-02
318,FALSE,2001-08-04,2001-08-21,NA,GEN,LB,13405.86964,TRUE,1.00E+07,0,13405.86964,CLOSED,,2003-05-31
319,FALSE,2001-08-28,2001-12-19,NA,GEN,LB,14808.88732,TRUE,1.00E+07,0,14808.88732,CLOSED,,2005-08-17
320,FALSE,2001-08-30,2002-04-25,NA,GEN,LB,20143.13365,TRUE,1.00E+07,0,20143.13365,CLOSED,,2007-06-14
321,FALSE,2001-08-07,2002-03-08,NA,GEN,LB,5723.582679,TRUE,1.00E+07,0,5723.582679,CLOSED,,2005-11-02
322,FALSE,2001-08-11,2001-09-17,NA,GEN,LB,9538.666837,TRUE,1.00E+07,0,9538.666837,CLOSED,,2005-09-09
323,FALSE,2001-08-12,2001-12-12,NA,GEN,LB,3977.895302,TRUE,1.00E+07,0,3977.895302,CLOSED,,2002-07-09
324,FALSE,2001-08-29,2002-04-07,NA,GEN,LB,2983.114064,TRUE,1.00E+07,0,2983.114064,CLOSED,,2002-12-02
325,FALSE,2001-08-28,2001-09-07,NA,GEN,LB,8854.834982,TRUE,1.00E+07,0,8854.834982,CLOSED,,2005-10-19
326,FALSE,2001-08-16,2002-02-15,NA,GEN,LB,10628.97361,TRUE,1.00E+07,0,10628.97361,CLOSED,,2005-07-08
327,FALSE,2001-08-06,2001-09-07,NA,GEN,LB,6416.938985,TRUE,1.00E+07,0,6416.938985,CLOSED,,2003-08-09
328,FALSE,2001-08-21,2001-09-01,NA,GEN,LB,5843.330497,TRUE,1.00E+07,0,5843.330497,CLOSED,,2002-05-07
329,FALSE,2001-08-05,2002-01-06,NA,GEN,LB,12285.05135,TRUE,1.00E+07,0,12285.05135,CLOSED,,2005-07-25
330,FALSE,2001-08-14,2001-08-29,NA,GEN,LB,5630.059116,TRUE,1.00E+07,0,5630.059116,CLOSED,,2006-10-10
331,FALSE,2001-08-17,2001-11-17,NA,GEN,LB,6473.647139,TRUE,1.00E+07,0,6473.647139,CLOSED,,2002-08-05
332,FALSE,2001-08-19,2002-01-17,NA,GEN,LB,3697.792061,TRUE,1.00E+07,0,3697.792061,CLOSED,,2010-02-15
333,FALSE,2001-08-10,2001-10-18,NA,GEN,LB,10460.50227,TRUE,1.00E+07,0,10460.50227,CLOSED,,2002-12-17
334,FALSE,2001-08-25,2001-11-12,NA,GEN,LB,12894.37085,TRUE,1.00E+07,0,12894.37085,CLOSED,,2011-04-21
335,FALSE,2001-08-23,2001-08-24,NA,GEN,LB,9334.844959,TRUE,1.00E+07,0,9334.844959,CLOSED,,2013-07-27
336,FALSE,2001-08-23,2001-09-03,NA,GEN,LB,3960.734557,TRUE,1.00E+07,0,3960.734557,CLOSED,,2003-03-01
337,FALSE,2001-08-06,2002-01-08,NA,GEN,LB,5834.476285,TRUE,1.00E+07,0,5834.476285,CLOSED,,2008-05-02
338,FALSE,2001-08-17,2002-05-09,NA,GEN,LB,7416.719556,TRUE,1.00E+07,0,7416.719556,CLOSED,,2007-06-07
339,FALSE,2001-08-01,2002-01-30,NA,GEN,LB,23188.72438,TRUE,1.00E+07,0,23188.72438,CLOSED,,2009-07-05
340,FALSE,2001-08-06,2001-12-21,NA,GEN,LB,29172.17844,TRUE,1.00E+07,0,29172.17844,CLOSED,,2009-01-12
341,FALSE,2001-09-22,2001-10-23,NA,GEN,LB,16637.35155,TRUE,1.00E+07,0,16637.35155,CLOSED,,2003-09-01
342,FALSE,2001-09-17,2002-03-19,NA,GEN,LB,1143.188889,TRUE,1.00E+07,0,1143.188889,CLOSED,,2003-12-08
343,FALSE,2001-09-23,2001-11-12,NA,GEN,LB,40878.08552,TRUE,1.00E+07,0,40878.08552,CLOSED,,2022-09-24
344,FALSE,2001-09-07,2001-11-10,NA,GEN,LB,2034.034403,TRUE,1.00E+07,0,2034.034403,CLOSED,,2007-02-11
345,FALSE,2001-09-26,2002-08-01,NA,GEN,LB,13754.40784,TRUE,1.00E+07,0,13754.40784,CLOSED,,2010-12-18
346,FALSE,2001-09-16,2001-11-20,NA,GEN,LB,3561.890395,TRUE,1.00E+07,0,3561.890395,CLOSED,,2001-12-19
347,FALSE,2001-09-15,2001-09-16,NA,GEN,LB,381.1090232,TRUE,1.00E+07,0,381.1090232,CLOSED,,2004-03-10
348,FALSE,2001-09-14,2001-11-23,NA,GEN,LB,15779.32662,TRUE,1.00E+07,0,15779.32662,CLOSED,,2006-12-15
349,FALSE,2001-09-13,2001-11-05,NA,GEN,LB,442.7501517,TRUE,1.00E+07,0,442.7501517,CLOSED,,2004-05-07
350,FALSE,2001-09-05,2002-01-08,NA,GEN,LB,12115.81348,TRUE,1.00E+07,0,12115.81348,CLOSED,,2014-01-26
351,FALSE,2001-09-24,2001-09-28,NA,GEN,LB,23065.79672,TRUE,1.00E+07,0,23065.79672,CLOSED,,2009-11-07
352,FALSE,2001-09-18,2001-10-01,NA,GEN,LB,6417.137944,TRUE,1.00E+07,0,6417.137944,CLOSED,,2008-05-30
353,FALSE,2001-09-01,2001-10-07,NA,GEN,LB,11013.54233,TRUE,1.00E+07,0,11013.54233,CLOSED,,2015-08-22
354,FALSE,2001-09-21,2001-10-14,NA,GEN,LB,4254.130126,TRUE,1.00E+07,0,4254.130126,CLOSED,,2002-08-16
355,FALSE,2001-09-16,2001-11-20,NA,GEN,LB,10043.78891,TRUE,1.00E+07,0,10043.78891,CLOSED,,2009-09-20
356,FALSE,2001-09-04,2001-10-26,NA,GEN,LB,2516.443532,TRUE,1.00E+07,0,2516.443532,CLOSED,,2002-05-09
357,FALSE,2001-09-10,2001-09-25,NA,GEN,LB,21560.2848,TRUE,1.00E+07,0,21560.2848,CLOSED,,2007-12-10
358,FALSE,2001-09-18,2002-02-08,NA,GEN,LB,3385.297169,TRUE,1.00E+07,0,3385.297169,CLOSED,,2002-07-10
359,FALSE,2001-09-17,2001-10-23,NA,GEN,LB,1817.619461,TRUE,1.00E+07,0,1817.619461,CLOSED,,2002-11-08
360,FALSE,2001-09-01,2002-04-25,NA,GEN,LB,9269.909713,TRUE,1.00E+07,0,9269.909713,CLOSED,,2008-04-01
361,FALSE,2001-09-23,2001-12-26,NA,GEN,LB,2161.919201,TRUE,1.00E+07,0,2161.919201,CLOSED,,2002-06-20
362,FALSE,2001-09-05,2001-12-17,NA,GEN,LB,14394.22304,TRUE,1.00E+07,0,14394.22304,CLOSED,,2003-03-05
363,FALSE,2001-09-15,2001-09-25,NA,GEN,LB,6262.817826,TRUE,1.00E+07,0,6262.817826,CLOSED,,2010-06-01
364,FALSE,2001-09-01,2001-11-03,NA,GEN,LB,5840.445186,TRUE,1.00E+07,0,5840.445186,CLOSED,,2010-05-23
365,FALSE,2001-09-24,2001-11-19,NA,GEN,LB,4150.395673,TRUE,1.00E+07,0,4150.395673,CLOSED,,2002-11-24
366,FALSE,2001-09-28,2001-11-06,NA,GEN,LB,9077.995984,TRUE,1.00E+07,0,9077.995984,CLOSED,,2014-04-19
367,FALSE,2001-09-24,2001-10-01,NA,GEN,LB,8364.519855,TRUE,1.00E+07,0,8364.519855,CLOSED,,2004-03-07
368,FALSE,2001-09-28,2001-10-29,NA,GEN,LB,12728.4236,TRUE,1.00E+07,0,12728.4236,CLOSED,,2002-11-26
369,FALSE,2001-09-08,2001-09-09,NA,GEN,LB,17537.54546,TRUE,1.00E+07,0,17537.54546,CLOSED,,2012-08-22
370,FALSE,2001-09-28,2002-08-09,NA,GEN,LB,20896.69787,TRUE,1.00E+07,0,20896.69787,CLOSED,,2013-10-19
371,FALSE,2001-09-13,2001-12-27,NA,GEN,LB,3332.088381,TRUE,1.00E+07,0,3332.088381,CLOSED,,2007-04-22
372,FALSE,2001-09-02,2001-10-06,NA,GEN,LB,8681.558564,TRUE,1.00E+07,0,8681.558564,CLOSED,,2005-02-10
373,FALSE,2001-09-10,2001-11-07,NA,GEN,LB,3983.098113,TRUE,1.00E+07,0,3983.098113,CLOSED,,2007-06-26
374,FALSE,2001-09-03,2001-09-12,NA,GEN,LB,11002.95554,TRUE,1.00E+07,0,11002.95554,CLOSED,,2003-06-12
375,FALSE,2001-10-13,2002-05-29,NA,GEN,LB,566.6454361,TRUE,1.00E+07,0,566.6454361,CLOSED,,2004-05-22
376,FALSE,2001-10-19,2001-11-21,NA,GEN,LB,7518.105045,TRUE,1.00E+07,0,7518.105045,CLOSED,,2005-04-22
377,FALSE,2001-10-07,2002-01-23,NA,GEN,LB,4400.94355,TRUE,1.00E+07,0,4400.94355,CLOSED,,2005-10-28
378,FALSE,2001-10-11,2002-02-02,NA,GEN,LB,6290.15123,TRUE,1.00E+07,0,6290.15123,CLOSED,,2008-12-06
379,FALSE,2001-10-04,2001-10-23,NA,GEN,LB,13294.46948,TRUE,1.00E+07,0,13294.46948,CLOSED,,2007-04-18
380,FALSE,2001-10-01,2001-11-10,NA,GEN,LB,2274.20049,TRUE,1.00E+07,0,2274.20049,CLOSED,,2001-11-30
381,FALSE,2001-10-24,2002-01-11,NA,GEN,LB,4589.853398,TRUE,1.00E+07,0,4589.853398,CLOSED,,2002-05-27
382,FALSE,2001-10-25,2001-12-22,NA,GEN,LB,17137.30707,TRUE,1.00E+07,0,17137.30707,CLOSED,,2007-05-09
383,FALSE,2001-10-14,2001-12-04,NA,GEN,LB,7695.032489,TRUE,1.00E+07,0,7695.032489,CLOSED,,2011-05-06
384,FALSE,2001-10-17,2001-11-23,NA,GEN,LB,9418.622036,TRUE,1.00E+07,0,9418.622036,CLOSED,,2014-05-07
385,FALSE,2001-10-25,2002-03-16,NA,GEN,LB,983.9698494,TRUE,1.00E+07,0,983.9698494,CLOSED,,2002-05-05
386,FALSE,2001-10-16,2001-11-16,NA,GEN,LB,18591.51038,TRUE,1.00E+07,0,18591.51038,CLOSED,,2005-09-11
387,FALSE,2001-10-28,2002-06-03,NA,GEN,LB,1319.081188,TRUE,1.00E+07,0,1319.081188,CLOSED,,2003-01-30
388,FALSE,2001-10-26,2001-11-03,NA,GEN,LB,2249.270505,TRUE,1.00E+07,0,2249.270505,CLOSED,,2012-10-07
389,FALSE,2001-10-07,2001-10-18,NA,GEN,LB,8303.802726,TRUE,1.00E+07,0,8303.802726,CLOSED,,2004-09-30
