SimulationNo,OccurrenceNo,ClaimNo,ClaimMadeBusiness,Converted,AccidentDate,ReportDate,Covariate,Line,Type,TotalLoss,ClaimLiability,Limit,Deductible,TotalPayment,PaymentDate,CloseDate
1,  163,  163,FALSE,NA,2001-02-26,2001-05-18,NA,Line 1,Type 1,6290.70549333302,TRUE,1e+07,0,6290.70549333302,2006-09-24,2006-09-24
1,  164,  164,FALSE,NA,2001-02-18,2001-09-21,NA,Line 1,Type 1,7933.28972095341,TRUE,1e+07,0,7933.28972095341,2008-09-26,2008-09-26
1,  165,  165,FALSE,NA,2001-02-20,2003-01-20,NA,Line 1,Type 1,4579.59311274565,TRUE,1e+07,0,4579.59311274565,2005-10-19,2005-10-19
1,  166,  166,FALSE,NA,2001-02-26,2001-09-05,NA,Line 1,Type 1,7320.79147020801,TRUE,1e+07,0,7320.79147020801,2003-08-03,2003-08-03
1,  167,  167,FALSE,NA,2001-02-26,2001-05-19,NA,Line 1,Type 1,6023.25563571769,TRUE,1e+07,0,6023.25563571769,2005-01-27,2005-01-27
1,  168,  168,FALSE,NA,2001-02-11,2001-03-20,NA,Line 1,Type 1,6385.30266671982,TRUE,1e+07,0,6385.30266671982,2002-04-23,2002-04-23
1,  169,  169,FALSE,NA,2001-02-20,2002-11-30,NA,Line 1,Type 1,4456.50768847056,TRUE,1e+07,0,4456.50768847056,2006-04-01,2006-04-01
1,  170,  170,FALSE,NA,2001-02-10,2001-10-17,NA,Line 1,Type 1,4592.97720748959,TRUE,1e+07,0,4592.97720748959,2001-11-18,2001-11-18
1,  171,  171,FALSE,NA,2001-02-15,2001-07-25,NA,Line 1,Type 1,6325.54904507474,TRUE,1e+07,0,6325.54904507474,2002-06-14,2002-06-14
1,  172,  172,FALSE,NA,2001-02-06,2001-12-13,NA,Line 1,Type 1,6651.04880894743,TRUE,1e+07,0,6651.04880894743,2002-03-14,2002-03-14
1,  173,  173,FALSE,NA,2001-02-09,2001-06-02,NA,Line 1,Type 1,5181.27857711333,TRUE,1e+07,0,5181.27857711333,2002-06-25,2002-06-25
1,  174,  174,FALSE,NA,2001-02-17,2001-02-23,NA,Line 1,Type 1,6920.0407473905,TRUE,1e+07,0,6920.0407473905,2002-02-18,2002-02-18
1,  175,  175,FALSE,NA,2001-02-19,2004-01-01,NA,Line 1,Type 1,5548.96466476868,TRUE,1e+07,0,5548.96466476868,2004-05-03,2004-05-03
1,  176,  176,FALSE,NA,2001-02-15,2001-03-05,NA,Line 1,Type 1,3999.28856622712,TRUE,1e+07,0,3999.28856622712,2002-10-16,2002-10-16
1,  177,  177,FALSE,NA,2001-02-12,2001-03-17,NA,Line 1,Type 1,6700.65912195673,TRUE,1e+07,0,6700.65912195673,2001-12-25,2001-12-25
1,  178,  178,FALSE,NA,2001-02-10,2002-11-27,NA,Line 1,Type 1,4050.07060361548,TRUE,1e+07,0,4050.07060361548,2005-03-18,2005-03-18
1,  179,  179,FALSE,NA,2001-02-16,2001-03-28,NA,Line 1,Type 1,7211.29913549542,TRUE,1e+07,0,7211.29913549542,2002-06-15,2002-06-15
1,  180,  180,FALSE,NA,2001-02-16,2001-05-13,NA,Line 1,Type 1,4432.85212831226,TRUE,1e+07,0,4432.85212831226,2003-12-22,2003-12-22
1,  181,  181,FALSE,NA,2001-02-02,2001-02-27,NA,Line 1,Type 1,3986.22028904865,TRUE,1e+07,0,3986.22028904865,2007-07-09,2007-07-09
1,  182,  182,FALSE,NA,2001-02-20,2002-01-14,NA,Line 1,Type 1,4552.95714398937,TRUE,1e+07,0,4552.95714398937,2007-08-14,2007-08-14
1,  183,  183,FALSE,NA,2001-02-10,2001-05-30,NA,Line 1,Type 1,4430.14199051487,TRUE,1e+07,0,4430.14199051487,2005-04-05,2005-04-05
1,  184,  184,FALSE,NA,2001-02-03,2001-09-03,NA,Line 1,Type 1,4075.45579665831,TRUE,1e+07,0,4075.45579665831,2002-02-27,2002-02-27
1,  185,  185,FALSE,NA,2001-02-16,2001-07-20,NA,Line 1,Type 1,4192.21955553228,TRUE,1e+07,0,4192.21955553228,2003-04-25,2003-04-25
1,  186,  186,FALSE,NA,2001-02-08,2002-02-07,NA,Line 1,Type 1,4341.99036090411,TRUE,1e+07,0,4341.99036090411,2006-09-21,2006-09-21
1,  187,  187,FALSE,NA,2001-02-23,2001-06-17,NA,Line 1,Type 1,5170.52454427821,TRUE,1e+07,0,5170.52454427821,2006-12-27,2006-12-27
1,  188,  188,FALSE,NA,2001-02-16,2001-02-20,NA,Line 1,Type 1,5980.58132751991,TRUE,1e+07,0,5980.58132751991,2003-01-15,2003-01-15
1,  189,  189,FALSE,NA,2001-02-25,2001-08-18,NA,Line 1,Type 1,5779.90329980624,TRUE,1e+07,0,5779.90329980624,2002-09-29,2002-09-29
1,  190,  190,FALSE,NA,2001-02-26,2003-10-27,NA,Line 1,Type 1,5043.59894198391,TRUE,1e+07,0,5043.59894198391,2008-04-01,2008-04-01
1,  191,  191,FALSE,NA,2001-02-11,2002-06-24,NA,Line 1,Type 1,4040.58224610091,TRUE,1e+07,0,4040.58224610091,2005-11-11,2005-11-11
1,  192,  192,FALSE,NA,2001-02-04,2001-05-04,NA,Line 1,Type 1,4529.8845982416,TRUE,1e+07,0,4529.8845982416,2001-12-30,2001-12-30
1,  193,  193,FALSE,NA,2001-02-20,2001-10-01,NA,Line 1,Type 1,3717.5969939087,TRUE,1e+07,0,3717.5969939087,2004-02-15,2004-02-15
1,  194,  194,FALSE,NA,2001-02-08,2001-03-13,NA,Line 1,Type 1,4266.52883164676,TRUE,1e+07,0,4266.52883164676,2005-02-18,2005-02-18
1,  195,  195,FALSE,NA,2001-02-01,2001-04-01,NA,Line 1,Type 1,4551.31570766717,TRUE,1e+07,0,4551.31570766717,2004-10-16,2004-10-16
1,  196,  196,FALSE,NA,2001-02-12,2001-04-29,NA,Line 1,Type 1,3846.39674114028,TRUE,1e+07,0,3846.39674114028,2006-01-26,2006-01-26
1,  197,  197,FALSE,NA,2001-02-19,2001-04-12,NA,Line 1,Type 1,5597.99647904361,TRUE,1e+07,0,5597.99647904361,2001-11-30,2001-11-30
1,  198,  198,FALSE,NA,2001-02-07,2001-05-15,NA,Line 1,Type 1,4114.67049014085,TRUE,1e+07,0,4114.67049014085,2001-10-12,2001-10-12
1,  199,  199,FALSE,NA,2001-02-21,2001-11-07,NA,Line 1,Type 1,3831.7511369513,TRUE,1e+07,0,3831.7511369513,2004-06-11,2004-06-11
1,  200,  200,FALSE,NA,2001-02-04,2001-04-09,NA,Line 1,Type 1,5101.09391662705,TRUE,1e+07,0,5101.09391662705,2006-12-12,2006-12-12
1,  201,  201,FALSE,NA,2001-02-11,2001-08-04,NA,Line 1,Type 1,4883.15491995637,TRUE,1e+07,0,4883.15491995637,2001-10-09,2001-10-09
1,  202,  202,FALSE,NA,2001-02-19,2001-12-06,NA,Line 1,Type 1,2702.47813911111,TRUE,1e+07,0,2702.47813911111,2009-07-18,2009-07-18
1,  203,  203,FALSE,NA,2001-02-02,2001-05-15,NA,Line 1,Type 1,4348.19391992691,TRUE,1e+07,0,4348.19391992691,2004-04-20,2004-04-20
1,  204,  204,FALSE,NA,2001-02-14,2001-06-02,NA,Line 1,Type 1,3827.84879730624,TRUE,1e+07,0,3827.84879730624,2006-04-26,2006-04-26
1,  205,  205,FALSE,NA,2001-02-03,2001-06-21,NA,Line 1,Type 1,3471.74899909804,TRUE,1e+07,0,3471.74899909804,2012-04-27,2012-04-27
1,  206,  206,FALSE,NA,2001-02-12,2001-12-24,NA,Line 1,Type 1,4815.11892315671,TRUE,1e+07,0,4815.11892315671,2006-07-15,2006-07-15
1,  207,  207,FALSE,NA,2001-02-09,2001-02-13,NA,Line 1,Type 1,5725.46410239584,TRUE,1e+07,0,5725.46410239584,2004-07-12,2004-07-12
1,  208,  208,FALSE,NA,2001-02-03,2001-09-01,NA,Line 1,Type 1,3658.14866792769,TRUE,1e+07,0,3658.14866792769,2004-05-14,2004-05-14
1,  209,  209,FALSE,NA,2001-02-11,2001-04-06,NA,Line 1,Type 1,4830.84612976148,TRUE,1e+07,0,4830.84612976148,2006-03-26,2006-03-26
1,  210,  210,FALSE,NA,2001-02-18,2001-05-04,NA,Line 1,Type 1,4946.71715464312,TRUE,1e+07,0,4946.71715464312,2001-12-11,2001-12-11
1,  211,  211,FALSE,NA,2001-02-26,2001-10-31,NA,Line 1,Type 1,4751.4494780492,TRUE,1e+07,0,4751.4494780492,2005-04-15,2005-04-15
1,  212,  212,FALSE,NA,2001-03-30,2001-06-18,NA,Line 1,Type 1,4049.82122614979,TRUE,1e+07,0,4049.82122614979,2004-09-04,2004-09-04
1,  213,  213,FALSE,NA,2001-03-16,2001-12-21,NA,Line 1,Type 1,6273.54240976177,TRUE,1e+07,0,6273.54240976177,2004-09-06,2004-09-06
1,  214,  214,FALSE,NA,2001-03-25,2003-05-21,NA,Line 1,Type 1,3736.13622152673,TRUE,1e+07,0,3736.13622152673,2003-10-14,2003-10-14
1,  215,  215,FALSE,NA,2001-03-24,2001-05-02,NA,Line 1,Type 1,4592.22861885176,TRUE,1e+07,0,4592.22861885176,2001-06-10,2001-06-10
1,  216,  216,FALSE,NA,2001-03-10,2002-06-20,NA,Line 1,Type 1,6321.97088649936,TRUE,1e+07,0,6321.97088649936,2002-08-03,2002-08-03
1,  217,  217,FALSE,NA,2001-03-12,2001-11-14,NA,Line 1,Type 1,5660.07752634129,TRUE,1e+07,0,5660.07752634129,2002-06-18,2002-06-18
1,  218,  218,FALSE,NA,2001-03-26,2001-05-22,NA,Line 1,Type 1,5967.62021962682,TRUE,1e+07,0,5967.62021962682,2003-05-07,2003-05-07
1,  219,  219,FALSE,NA,2001-03-24,2002-05-09,NA,Line 1,Type 1,4804.90550443323,TRUE,1e+07,0,4804.90550443323,2003-04-30,2003-04-30
1,  220,  220,FALSE,NA,2001-03-16,2001-09-28,NA,Line 1,Type 1,4937.42862274986,TRUE,1e+07,0,4937.42862274986,2004-04-06,2004-04-06
1,  221,  221,FALSE,NA,2001-03-17,2001-10-17,NA,Line 1,Type 1,7353.75541009252,TRUE,1e+07,0,7353.75541009252,2009-12-17,2009-12-17
1,  222,  222,FALSE,NA,2001-03-21,2001-04-09,NA,Line 1,Type 1,5591.98513783038,TRUE,1e+07,0,5591.98513783038,2006-03-06,2006-03-06
1,  223,  223,FALSE,NA,2001-03-09,2001-04-27,NA,Line 1,Type 1,5270.43074026186,TRUE,1e+07,0,5270.43074026186,2009-07-13,2009-07-13
1,  224,  224,FALSE,NA,2001-03-11,2001-11-29,NA,Line 1,Type 1,6487.40087939061,TRUE,1e+07,0,6487.40087939061,2006-09-24,2006-09-24
1,  225,  225,FALSE,NA,2001-03-13,2002-02-17,NA,Line 1,Type 1,4177.45711563902,TRUE,1e+07,0,4177.45711563902,2005-03-25,2005-03-25
1,  226,  226,FALSE,NA,2001-03-05,2001-10-26,NA,Line 1,Type 1,4824.55927283446,TRUE,1e+07,0,4824.55927283446,2018-10-27,2018-10-27
1,  227,  227,FALSE,NA,2001-03-19,2001-04-15,NA,Line 1,Type 1,5096.07328048535,TRUE,1e+07,0,5096.07328048535,2003-11-25,2003-11-25
1,  228,  228,FALSE,NA,2001-03-09,2001-09-29,NA,Line 1,Type 1,3637.67954351785,TRUE,1e+07,0,3637.67954351785,2004-11-15,2004-11-15
1,  229,  229,FALSE,NA,2001-03-14,2001-04-25,NA,Line 1,Type 1,3670.28725826964,TRUE,1e+07,0,3670.28725826964,2005-01-17,2005-01-17
1,  230,  230,FALSE,NA,2001-03-25,2001-07-03,NA,Line 1,Type 1,4000.54815615436,TRUE,1e+07,0,4000.54815615436,2004-05-18,2004-05-18
1,  231,  231,FALSE,NA,2001-03-15,2001-08-18,NA,Line 1,Type 1,3804.12568302348,TRUE,1e+07,0,3804.12568302348,2002-04-28,2002-04-28
1,  232,  232,FALSE,NA,2001-03-13,2001-09-26,NA,Line 1,Type 1,5473.38443410777,TRUE,1e+07,0,5473.38443410777,2002-04-15,2002-04-15
1,  233,  233,FALSE,NA,2001-03-29,2001-09-22,NA,Line 1,Type 1,4866.2225607833,TRUE,1e+07,0,4866.2225607833,2005-11-01,2005-11-01
1,  234,  234,FALSE,NA,2001-03-28,2001-07-09,NA,Line 1,Type 1,4022.53681668669,TRUE,1e+07,0,4022.53681668669,2003-03-09,2003-03-09
1,  235,  235,FALSE,NA,2001-03-26,2002-07-04,NA,Line 1,Type 1,4590.52185015617,TRUE,1e+07,0,4590.52185015617,2011-05-14,2011-05-14
1,  236,  236,FALSE,NA,2001-03-21,2001-09-19,NA,Line 1,Type 1,4279.05480166458,TRUE,1e+07,0,4279.05480166458,2006-10-16,2006-10-16
1,  237,  237,FALSE,NA,2001-03-13,2002-04-04,NA,Line 1,Type 1,4709.64462748106,TRUE,1e+07,0,4709.64462748106,2002-11-22,2002-11-22
1,  238,  238,FALSE,NA,2001-03-13,2001-07-11,NA,Line 1,Type 1,5046.28926352473,TRUE,1e+07,0,5046.28926352473,2002-11-22,2002-11-22
1,  239,  239,FALSE,NA,2001-03-02,2001-05-09,NA,Line 1,Type 1,8047.63965682935,TRUE,1e+07,0,8047.63965682935,2022-05-27,2022-05-27
1,  240,  240,FALSE,NA,2001-03-25,2001-09-09,NA,Line 1,Type 1,4053.46110374766,TRUE,1e+07,0,4053.46110374766,2004-10-15,2004-10-15
1,  241,  241,FALSE,NA,2001-03-05,2001-06-22,NA,Line 1,Type 1,7180.78786234036,TRUE,1e+07,0,7180.78786234036,2003-06-08,2003-06-08
1,  242,  242,FALSE,NA,2001-03-08,2001-05-07,NA,Line 1,Type 1,7120.82881885223,TRUE,1e+07,0,7120.82881885223,2003-05-26,2003-05-26
1,  243,  243,FALSE,NA,2001-03-13,2002-12-13,NA,Line 1,Type 1,3833.50474537467,TRUE,1e+07,0,3833.50474537467,2008-10-19,2008-10-19
1,  244,  244,FALSE,NA,2001-03-01,2002-06-29,NA,Line 1,Type 1,4987.67587155226,TRUE,1e+07,0,4987.67587155226,2004-04-19,2004-04-19
1,  245,  245,FALSE,NA,2001-03-06,2001-11-02,NA,Line 1,Type 1,4563.39263363288,TRUE,1e+07,0,4563.39263363288,2005-12-16,2005-12-16
1,  246,  246,FALSE,NA,2001-03-02,2002-09-30,NA,Line 1,Type 1,8025.05355181616,TRUE,1e+07,0,8025.05355181616,2006-09-13,2006-09-13
1,  247,  247,FALSE,NA,2001-03-09,2001-04-11,NA,Line 1,Type 1,4180.61659514247,TRUE,1e+07,0,4180.61659514247,2008-07-30,2008-07-30
1,  248,  248,FALSE,NA,2001-03-04,2003-03-19,NA,Line 1,Type 1,6087.88414682722,TRUE,1e+07,0,6087.88414682722,2012-11-11,2012-11-11
1,  249,  249,FALSE,NA,2001-03-27,2002-05-28,NA,Line 1,Type 1,3314.48287332546,TRUE,1e+07,0,3314.48287332546,2004-04-18,2004-04-18
1,  250,  250,FALSE,NA,2001-03-17,2001-08-14,NA,Line 1,Type 1,4528.3691100786,TRUE,1e+07,0,4528.3691100786,2003-12-21,2003-12-21
1,  251,  251,FALSE,NA,2001-03-24,2002-08-10,NA,Line 1,Type 1,5348.37732481331,TRUE,1e+07,0,5348.37732481331,2005-03-28,2005-03-28
1,  252,  252,FALSE,NA,2001-03-19,2001-06-09,NA,Line 1,Type 1,3824.3924088181,TRUE,1e+07,0,3824.3924088181,2002-10-06,2002-10-06
1,  253,  253,FALSE,NA,2001-03-04,2001-04-17,NA,Line 1,Type 1,5763.87320816226,TRUE,1e+07,0,5763.87320816226,2002-06-26,2002-06-26
1,  254,  254,FALSE,NA,2001-03-12,2002-04-23,NA,Line 1,Type 1,7517.16875051795,TRUE,1e+07,0,7517.16875051795,2003-09-16,2003-09-16
1,  255,  255,FALSE,NA,2001-03-03,2001-06-13,NA,Line 1,Type 1,5126.85598965545,TRUE,1e+07,0,5126.85598965545,2005-03-16,2005-03-16
1,  256,  256,FALSE,NA,2001-03-16,2001-08-09,NA,Line 1,Type 1,4813.50415454721,TRUE,1e+07,0,4813.50415454721,2003-06-29,2003-06-29
1,  257,  257,FALSE,NA,2001-03-05,2001-04-08,NA,Line 1,Type 1,4419.22445979728,TRUE,1e+07,0,4419.22445979728,2011-09-24,2011-09-24
1,  258,  258,FALSE,NA,2001-03-15,2001-07-06,NA,Line 1,Type 1,4142.5990807215,TRUE,1e+07,0,4142.5990807215,2005-08-25,2005-08-25
1,  259,  259,FALSE,NA,2001-03-21,2001-03-22,NA,Line 1,Type 1,5049.80996298133,TRUE,1e+07,0,5049.80996298133,2004-09-09,2004-09-09
1,  260,  260,FALSE,NA,2001-03-07,2002-07-20,NA,Line 1,Type 1,5384.10433650873,TRUE,1e+07,0,5384.10433650873,2006-10-01,2006-10-01
1,  261,  261,FALSE,NA,2001-03-14,2001-07-20,NA,Line 1,Type 1,4945.4995653759,TRUE,1e+07,0,4945.4995653759,2003-04-07,2003-04-07
1,  262,  262,FALSE,NA,2001-03-28,2002-01-16,NA,Line 1,Type 1,4646.29305294819,TRUE,1e+07,0,4646.29305294819,2003-10-01,2003-10-01
1,  263,  263,FALSE,NA,2001-03-23,2003-05-21,NA,Line 1,Type 1,6853.91076114578,TRUE,1e+07,0,6853.91076114578,2004-07-27,2004-07-27
1,  264,  264,FALSE,NA,2001-03-06,2001-10-16,NA,Line 1,Type 1,4873.04224340893,TRUE,1e+07,0,4873.04224340893,2003-04-23,2003-04-23
1,  265,  265,FALSE,NA,2001-03-23,2003-02-20,NA,Line 1,Type 1,4126.167057102,TRUE,1e+07,0,4126.167057102,2004-11-12,2004-11-12
1,  266,  266,FALSE,NA,2001-03-25,2002-07-28,NA,Line 1,Type 1,5201.35114965003,TRUE,1e+07,0,5201.35114965003,2008-11-03,2008-11-03
1,  267,  267,FALSE,NA,2001-03-25,2002-07-16,NA,Line 1,Type 1,5552.29297500598,TRUE,1e+07,0,5552.29297500598,2005-10-25,2005-10-25
1,  268,  268,FALSE,NA,2001-03-26,2001-05-05,NA,Line 1,Type 1,3882.36388872657,TRUE,1e+07,0,3882.36388872657,2009-07-19,2009-07-19
1,  269,  269,FALSE,NA,2001-03-14,2001-05-05,NA,Line 1,Type 1,5109.13666326999,TRUE,1e+07,0,5109.13666326999,2003-12-09,2003-12-09
1,  270,  270,FALSE,NA,2001-03-18,2001-08-09,NA,Line 1,Type 1,4560.47569457176,TRUE,1e+07,0,4560.47569457176,2002-11-14,2002-11-14
1,  271,  271,FALSE,NA,2001-03-12,2001-12-21,NA,Line 1,Type 1,4559.97010949836,TRUE,1e+07,0,4559.97010949836,2004-01-25,2004-01-25
1,  272,  272,FALSE,NA,2001-03-10,2002-02-22,NA,Line 1,Type 1,4093.3820323733,TRUE,1e+07,0,4093.3820323733,2006-09-06,2006-09-06
1,  273,  273,FALSE,NA,2001-03-22,2002-05-13,NA,Line 1,Type 1,6563.00523715121,TRUE,1e+07,0,6563.00523715121,2004-06-05,2004-06-05
1,  274,  274,FALSE,NA,2001-03-03,2001-03-13,NA,Line 1,Type 1,5668.07867559488,TRUE,1e+07,0,5668.07867559488,2001-08-29,2001-08-29
1,  275,  275,FALSE,NA,2001-03-28,2002-03-20,NA,Line 1,Type 1,5243.6274409227,TRUE,1e+07,0,5243.6274409227,2005-02-28,2005-02-28
1,  276,  276,FALSE,NA,2001-03-25,2001-08-08,NA,Line 1,Type 1,5237.49988765843,TRUE,1e+07,0,5237.49988765843,2003-10-02,2003-10-02
1,  277,  277,FALSE,NA,2001-03-03,2002-04-29,NA,Line 1,Type 1,5303.84450969005,TRUE,1e+07,0,5303.84450969005,2007-08-20,2007-08-20
1,  278,  278,FALSE,NA,2001-03-23,2001-09-29,NA,Line 1,Type 1,3834.0296872701,TRUE,1e+07,0,3834.0296872701,2002-02-07,2002-02-07
1,  279,  279,FALSE,NA,2001-03-30,2001-06-02,NA,Line 1,Type 1,5161.4248661193,TRUE,1e+07,0,5161.4248661193,2003-04-18,2003-04-18
1,  280,  280,FALSE,NA,2001-03-14,2001-10-21,NA,Line 1,Type 1,4927.87202086337,TRUE,1e+07,0,4927.87202086337,2003-02-24,2003-02-24
1,  281,  281,FALSE,NA,2001-03-12,2001-03-21,NA,Line 1,Type 1,5216.43402349958,TRUE,1e+07,0,5216.43402349958,2014-08-25,2014-08-25
1,  282,  282,FALSE,NA,2001-03-28,2001-06-10,NA,Line 1,Type 1,6924.77873079969,TRUE,1e+07,0,6924.77873079969,2005-11-21,2005-11-21
1,  283,  283,FALSE,NA,2001-03-20,2002-02-13,NA,Line 1,Type 1,5496.10200404654,TRUE,1e+07,0,5496.10200404654,2011-01-25,2011-01-25
1,  284,  284,FALSE,NA,2001-03-22,2001-12-11,NA,Line 1,Type 1,4518.98463551933,TRUE,1e+07,0,4518.98463551933,2005-06-07,2005-06-07
1,  285,  285,FALSE,NA,2001-03-25,2001-06-30,NA,Line 1,Type 1,4395.20700285007,TRUE,1e+07,0,4395.20700285007,2001-09-26,2001-09-26
1,  286,  286,FALSE,NA,2001-03-05,2001-07-03,NA,Line 1,Type 1,4279.34730439759,TRUE,1e+07,0,4279.34730439759,2002-04-05,2002-04-05
1,  287,  287,FALSE,NA,2001-03-27,2001-08-24,NA,Line 1,Type 1,4225.81538150448,TRUE,1e+07,0,4225.81538150448,2005-10-24,2005-10-24
1,  288,  288,FALSE,NA,2001-03-01,2001-09-07,NA,Line 1,Type 1,3460.46137552503,TRUE,1e+07,0,3460.46137552503,2002-07-21,2002-07-21
1,  289,  289,FALSE,NA,2001-03-29,2001-05-13,NA,Line 1,Type 1,4947.62280677039,TRUE,1e+07,0,4947.62280677039,2006-06-27,2006-06-27
1,  290,  290,FALSE,NA,2001-03-04,2001-03-24,NA,Line 1,Type 1,3401.32993457752,TRUE,1e+07,0,3401.32993457752,2005-03-15,2005-03-15
1,  291,  291,FALSE,NA,2001-03-28,2001-11-17,NA,Line 1,Type 1,3866.38183229834,TRUE,1e+07,0,3866.38183229834,2005-02-02,2005-02-02
1,  292,  292,FALSE,NA,2001-03-13,2002-07-20,NA,Line 1,Type 1,6038.73392794618,TRUE,1e+07,0,6038.73392794618,2012-08-09,2012-08-09
1,  293,  293,FALSE,NA,2001-03-15,2001-10-14,NA,Line 1,Type 1,5068.41256773052,TRUE,1e+07,0,5068.41256773052,2005-07-20,2005-07-20
1,  294,  294,FALSE,NA,2001-03-12,2001-11-22,NA,Line 1,Type 1,5644.27952062465,TRUE,1e+07,0,5644.27952062465,2003-12-15,2003-12-15
1,  295,  295,FALSE,NA,2001-03-11,2001-09-27,NA,Line 1,Type 1,5154.85193947788,TRUE,1e+07,0,5154.85193947788,2003-11-30,2003-11-30
1,  296,  296,FALSE,NA,2001-03-28,2001-07-26,NA,Line 1,Type 1,3616.571984833,TRUE,1e+07,0,3616.571984833,2008-06-11,2008-06-11
1,  297,  297,FALSE,NA,2001-03-22,2001-11-28,NA,Line 1,Type 1,5377.49860950304,TRUE,1e+07,0,5377.49860950304,2003-10-31,2003-10-31
1,  298,  298,FALSE,NA,2001-03-02,2002-03-05,NA,Line 1,Type 1,6388.0509440526,TRUE,1e+07,0,6388.0509440526,2002-11-19,2002-11-19
1,  299,  299,FALSE,NA,2001-03-11,2002-02-28,NA,Line 1,Type 1,4173.44024009837,TRUE,1e+07,0,4173.44024009837,2011-09-07,2011-09-07
1,  300,  300,FALSE,NA,2001-03-04,2001-07-08,NA,Line 1,Type 1,5849.8592773366,TRUE,1e+07,0,5849.8592773366,2008-12-22,2008-12-22
1,  301,  301,FALSE,NA,2001-03-24,2001-06-02,NA,Line 1,Type 1,3752.22140426777,TRUE,1e+07,0,3752.22140426777,2008-10-09,2008-10-09
1,  302,  302,FALSE,NA,2001-03-14,2001-07-27,NA,Line 1,Type 1,4553.28113260729,TRUE,1e+07,0,4553.28113260729,2002-09-23,2002-09-23
1,  303,  303,FALSE,NA,2001-03-27,2001-06-06,NA,Line 1,Type 1,4113.09377041701,TRUE,1e+07,0,4113.09377041701,2002-03-09,2002-03-09
1,  304,  304,FALSE,NA,2001-03-04,2001-08-16,NA,Line 1,Type 1,7133.75306418063,TRUE,1e+07,0,7133.75306418063,2008-03-31,2008-03-31
1,  305,  305,FALSE,NA,2001-03-30,2001-12-03,NA,Line 1,Type 1,4486.71993086944,TRUE,1e+07,0,4486.71993086944,2003-12-12,2003-12-12
1,  306,  306,FALSE,NA,2001-03-15,2001-08-23,NA,Line 1,Type 1,4922.18632887392,TRUE,1e+07,0,4922.18632887392,2004-05-17,2004-05-17
1,  307,  307,FALSE,NA,2001-03-08,2001-11-09,NA,Line 1,Type 1,4976.88623453335,TRUE,1e+07,0,4976.88623453335,2003-05-24,2003-05-24
1,  308,  308,FALSE,NA,2001-03-08,2001-03-13,NA,Line 1,Type 1,5558.73323455693,TRUE,1e+07,0,5558.73323455693,2003-01-07,2003-01-07
1,  309,  309,FALSE,NA,2001-03-24,2001-07-10,NA,Line 1,Type 1,3638.93131228564,TRUE,1e+07,0,3638.93131228564,2001-11-12,2001-11-12
1,  310,  310,FALSE,NA,2001-03-23,2003-10-29,NA,Line 1,Type 1,4822.96494351782,TRUE,1e+07,0,4822.96494351782,2008-05-29,2008-05-29
1,  311,  311,FALSE,NA,2001-03-06,2001-04-04,NA,Line 1,Type 1,4272.41594999401,TRUE,1e+07,0,4272.41594999401,2001-08-18,2001-08-18
1,  312,  312,FALSE,NA,2001-03-08,2001-05-30,NA,Line 1,Type 1,6066.36260810176,TRUE,1e+07,0,6066.36260810176,2007-10-01,2007-10-01
1,  313,  313,FALSE,NA,2001-04-28,2001-12-22,NA,Line 1,Type 1,4844.43104270574,TRUE,1e+07,0,4844.43104270574,2002-11-22,2002-11-22
1,  314,  314,FALSE,NA,2001-04-03,2002-04-11,NA,Line 1,Type 1,5607.06909407429,TRUE,1e+07,0,5607.06909407429,2002-06-07,2002-06-07
1,  315,  315,FALSE,NA,2001-04-06,2002-07-16,NA,Line 1,Type 1,5891.0042049834,TRUE,1e+07,0,5891.0042049834,2005-11-26,2005-11-26
1,  316,  316,FALSE,NA,2001-04-02,2001-04-26,NA,Line 1,Type 1,5294.79620030236,TRUE,1e+07,0,5294.79620030236,2001-11-18,2001-11-18
1,  317,  317,FALSE,NA,2001-04-02,2001-06-20,NA,Line 1,Type 1,7564.80058455686,TRUE,1e+07,0,7564.80058455686,2003-01-12,2003-01-12
1,  318,  318,FALSE,NA,2001-04-04,2001-04-29,NA,Line 1,Type 1,2841.30399517243,TRUE,1e+07,0,2841.30399517243,2005-10-12,2005-10-12
1,  319,  319,FALSE,NA,2001-04-27,2001-06-02,NA,Line 1,Type 1,4847.79917256525,TRUE,1e+07,0,4847.79917256525,2002-11-17,2002-11-17
1,  320,  320,FALSE,NA,2001-04-29,2002-05-02,NA,Line 1,Type 1,3967.48403961804,TRUE,1e+07,0,3967.48403961804,2003-08-03,2003-08-03
1,  321,  321,FALSE,NA,2001-04-07,2001-04-19,NA,Line 1,Type 1,4990.24948899123,TRUE,1e+07,0,4990.24948899123,2003-02-19,2003-02-19
1,  322,  322,FALSE,NA,2001-04-11,2001-05-15,NA,Line 1,Type 1,3398.7081938488,TRUE,1e+07,0,3398.7081938488,2036-10-09,2036-10-09
1,  323,  323,FALSE,NA,2001-04-11,2001-10-01,NA,Line 1,Type 1,5245.48316180628,TRUE,1e+07,0,5245.48316180628,2005-01-24,2005-01-24
1,  324,  324,FALSE,NA,2001-04-28,2001-06-29,NA,Line 1,Type 1,4556.4014712473,TRUE,1e+07,0,4556.4014712473,2007-08-01,2007-08-01
1,  325,  325,FALSE,NA,2001-04-27,2001-07-10,NA,Line 1,Type 1,5000.85117738612,TRUE,1e+07,0,5000.85117738612,2005-03-08,2005-03-08
